pesticide_id,district_id,COMPOUND,STATE_CODE,COUNTY_CODE,LOW_ESTIMATE,HIGH_ESTIMATE
2210,2210,"2,4-D",42,37,1506.9,1553.3
2211,2211,"2,4-D",42,39,1826.5,1843.5
2212,2212,"2,4-D",42,41,1675.6,3045.9
2213,2213,"2,4-D",42,43,1459.2,1596.5
2214,2214,"2,4-D",42,45,5.1,5.1
2215,2215,"2,4-D",42,47,142.7,154.3
2216,2216,"2,4-D",42,49,1143.7,1210.4
2217,2217,"2,4-D",42,51,1925.6,1986.3
2218,2218,"2,4-D",42,53,41.8,43.6
2219,2219,"2,4-D",42,55,2980.5,4851.8
2220,2220,"2,4-D",42,57,328.5,658.9
2221,2221,"2,4-D",42,59,98.3,198.9
2222,2222,"2,4-D",42,61,1333.9,1404.1
2223,2223,"2,4-D",42,63,1217.6,1294.2
2224,2224,"2,4-D",42,65,469.8,509.6
2225,2225,"2,4-D",42,67,1482.8,1560.4
2226,2226,"2,4-D",42,69,657.4,834.7
2227,2227,"2,4-D",42,71,5250.7,5250.7
2228,2228,"2,4-D",42,73,1021.9,1037.5
2229,2229,"2,4-D",42,75,1625.3,1625.3
2230,2230,"2,4-D",42,77,9.1,1290
2231,2231,"2,4-D",42,79,6.4,521.5
2232,2232,"2,4-D",42,81,956,1473.3
2233,2233,"2,4-D",42,83,282.8,294.2
2234,2234,"2,4-D",42,85,1647.8,1655.4
2235,2235,"2,4-D",42,87,1240.7,1309.7
2236,2236,"2,4-D",42,89,2.8,236.9
2237,2237,"2,4-D",42,91,188.9,188.9
2238,2238,"2,4-D",42,93,674.8,689.8
2239,2239,"2,4-D",42,95,12.2,1348.9
2240,2240,"2,4-D",42,97,2592,2875.3
2241,2241,"2,4-D",42,99,1538.9,1744.9
2242,2242,"2,4-D",42,101,0.1,0.1
2243,2243,"2,4-D",42,103,0.3,43.5
2244,2244,"2,4-D",42,105,531.2,562.1
2245,2245,"2,4-D",42,107,12.4,1185.1
2246,2246,"2,4-D",42,109,1331.9,1395.6
2247,2247,"2,4-D",42,111,4299.9,4374.2
2248,2248,"2,4-D",42,113,232.4,244.4
2249,2249,"2,4-D",42,115,1865.1,2966.6
2250,2250,"2,4-D",42,117,1466.9,1540.8
2251,2251,"2,4-D",42,119,1277.2,1351.1
2252,2252,"2,4-D",42,121,409,419.4
2253,2253,"2,4-D",42,123,669.5,679.6
2254,2254,"2,4-D",42,125,880.4,1032.8
2255,2255,"2,4-D",42,127,553.4,1349.8
2256,2256,"2,4-D",42,129,3709,3772.3
2257,2257,"2,4-D",42,131,2073.4,2340.5
2258,2258,"2,4-D",42,133,3029.9,5595.3
2259,2259,"2,4-D",44,1,8.4,5.8
2260,2260,"2,4-D",44,3,29.3,23.4
2261,2261,"2,4-D",44,5,63.4,48.4
2262,2262,"2,4-D",44,7,100.6,88.6
2263,2263,"2,4-D",44,9,88.9,63.7
2264,2264,"2,4-D",45,1,2985.1,2997.9
2265,2265,"2,4-D",45,3,3408.5,3847.8
2266,2266,"2,4-D",45,5,2757.3,3053.2
2267,2267,"2,4-D",45,7,1904.3,1934.8
2268,2268,"2,4-D",45,9,2901.8,3068.5
2269,2269,"2,4-D",45,11,2588.7,2780.3
2270,2270,"2,4-D",45,13,1057.3,1093.9
2271,2271,"2,4-D",45,15,1397.2,1477.8
2272,2272,"2,4-D",45,17,5612.2,5612.2
2273,2273,"2,4-D",45,19,1669.9,1707.4
2274,2274,"2,4-D",45,21,683.8,685.3
2275,2275,"2,4-D",45,23,1071.9,1128.1
2276,2276,"2,4-D",45,25,2652.2,2858.1
2277,2277,"2,4-D",45,27,7963.2,7963.2
2278,2278,"2,4-D",45,29,2855.9,2984.6
2279,2279,"2,4-D",45,31,3187.8,3482.6
2280,2280,"2,4-D",45,33,2394.2,2936.6
2281,2281,"2,4-D",45,35,2460.9,2661.9
2282,2282,"2,4-D",45,37,1179.7,1298.3
2283,2283,"2,4-D",45,39,341.7,347.6
2284,2284,"2,4-D",45,41,2064.1,2644.9
2285,2285,"2,4-D",45,43,814.8,873.7
2286,2286,"2,4-D",45,45,755.3,770.1
2287,2287,"2,4-D",45,47,1645.7,1650.1
2288,2288,"2,4-D",45,49,3442,3612.8
2289,2289,"2,4-D",45,51,2557.6,3302
2290,2290,"2,4-D",45,53,1079.1,1092.4
2291,2291,"2,4-D",45,55,361.8,494.1
2292,2292,"2,4-D",45,57,653.1,752.8
2293,2293,"2,4-D",45,59,1294.8,1295.2
2294,2294,"2,4-D",45,61,6416.8,6416.8
2295,2295,"2,4-D",45,63,2652.2,2652.2
2296,2296,"2,4-D",45,65,489.5,489.9
2297,2297,"2,4-D",45,67,1667.9,1919.7
2298,2298,"2,4-D",45,69,2329.7,2676.3
2299,2299,"2,4-D",45,71,2480.4,2861.2
2300,2300,"2,4-D",45,73,861.4,886.4
2301,2301,"2,4-D",45,75,12339.4,12339.4
2302,2302,"2,4-D",45,77,446.3,469.6
2303,2303,"2,4-D",45,79,2816.8,2816.8
2304,2304,"2,4-D",45,81,4573.3,4689.6
2305,2305,"2,4-D",45,83,1353.2,1396.8
2306,2306,"2,4-D",45,85,5980.8,5980.8
2307,2307,"2,4-D",45,87,491.8,493.3
2308,2308,"2,4-D",45,89,2698.4,3082.3
2309,2309,"2,4-D",45,91,1435.1,1536.7
2310,2310,"2,4-D",46,3,16516.6,18255.8
2311,2311,"2,4-D",46,5,35922.2,38382.6
2312,2312,"2,4-D",46,7,3289.5,3310
2313,2313,"2,4-D",46,9,4889.6,5051.7
2314,2314,"2,4-D",46,11,9971.6,11191.8
2315,2315,"2,4-D",46,13,22817.3,35942.6
2316,2316,"2,4-D",46,15,15314.4,17246.4
2317,2317,"2,4-D",46,17,4872.7,5586.6
2318,2318,"2,4-D",46,19,1405.1,1884.2
2319,2319,"2,4-D",46,21,4494.7,6573.6
2320,2320,"2,4-D",46,23,7205.5,9374.7
2321,2321,"2,4-D",46,25,5894.3,7697.6
2322,2322,"2,4-D",46,27,3048.8,3150.6
2323,2323,"2,4-D",46,29,3988,5142.5
2324,2324,"2,4-D",46,31,6166,7291.6
2325,2325,"2,4-D",46,33,891.8,891.8
2326,2326,"2,4-D",46,35,5853.5,7152.9
2327,2327,"2,4-D",46,37,6101.2,8362.3
2328,2328,"2,4-D",46,39,3875.1,4804.7
2329,2329,"2,4-D",46,41,4633.5,5523.6
2330,2330,"2,4-D",46,43,3072.9,3361.1
2331,2331,"2,4-D",46,45,11055.4,18973.1
2332,2332,"2,4-D",46,47,601.5,601.5
2333,2333,"2,4-D",46,49,7788.7,13468.3
2334,2334,"2,4-D",46,51,4886.3,5827.8
2335,2335,"2,4-D",46,53,2000.4,9369.2
2336,2336,"2,4-D",46,55,55,9255.2
2337,2337,"2,4-D",46,57,1993.8,2826.2
2338,2338,"2,4-D",46,59,32267.3,35461.8
2339,2339,"2,4-D",46,61,5818.7,6389.6
2340,2340,"2,4-D",46,63,2161.4,2963.2
2341,2341,"2,4-D",46,65,9381.1,12400.1
2342,2342,"2,4-D",46,67,6350.8,6532.2
2343,2343,"2,4-D",46,69,8999.9,11090
2344,2344,"2,4-D",46,71,1744.8,5264.8
2345,2345,"2,4-D",46,73,14111.4,16104.5
2346,2346,"2,4-D",46,75,5550.3,8100.7
2347,2347,"2,4-D",46,77,12887.8,14242.4
2348,2348,"2,4-D",46,79,4604.4,5424.6
2349,2349,"2,4-D",46,81,12.2,152
2350,2350,"2,4-D",46,83,3988.2,4008.3
2351,2351,"2,4-D",46,85,21809,25377
2352,2352,"2,4-D",46,87,5366.6,6091.8
2353,2353,"2,4-D",46,89,5835.4,9262.1
2354,2354,"2,4-D",46,91,5477.1,6705.1
2355,2355,"2,4-D",46,93,4058.7,9064
2356,2356,"2,4-D",46,95,5560.8,9092.8
2357,2357,"2,4-D",46,97,11037.4,12132
2358,2358,"2,4-D",46,99,6694.2,8204.7
2359,2359,"2,4-D",46,101,3848.9,4638.2
2360,2360,"2,4-D",46,103,3863.2,7992.4
2361,2361,"2,4-D",46,105,6105.7,7634.1
2362,2362,"2,4-D",46,107,8025.6,12935.2
2363,2363,"2,4-D",46,109,5935.5,7816
2364,2364,"2,4-D",46,111,15583,17215.3
2365,2365,"2,4-D",46,113,6464,6469.4
2366,2366,"2,4-D",46,115,18733,31112.1
2367,2367,"2,4-D",46,117,233.5,6597.6
2368,2368,"2,4-D",46,119,17745,22384
2369,2369,"2,4-D",46,121,2900.3,7448.6
2370,2370,"2,4-D",46,123,7234.1,17354
2371,2371,"2,4-D",46,125,4327.6,4382.7
2372,2372,"2,4-D",46,127,3409.2,3422.6
2373,2373,"2,4-D",46,129,5198.7,7937.2
2374,2374,"2,4-D",46,135,3988.6,4026.9
2375,2375,"2,4-D",46,137,6864.5,7403.7
2376,2376,"2,4-D",47,1,391.7,391.7
2377,2377,"2,4-D",47,3,10875.6,11019.7
2378,2378,"2,4-D",47,5,1377.5,1377.5
2379,2379,"2,4-D",47,7,3491.5,3512.7
2380,2380,"2,4-D",47,9,1032.5,1435.3
2381,2381,"2,4-D",47,11,949.7,1195.1
2382,2382,"2,4-D",47,13,371.6,394.7
2383,2383,"2,4-D",47,15,3675.1,3704.7
2384,2384,"2,4-D",47,17,2407.4,4622
2385,2385,"2,4-D",47,19,483.2,513.9
2386,2386,"2,4-D",47,21,753.9,853.6
2387,2387,"2,4-D",47,23,906.2,1163.9
2388,2388,"2,4-D",47,25,1409.9,1478
2389,2389,"2,4-D",47,27,2798.2,2804.1
2390,2390,"2,4-D",47,29,598,763
2391,2391,"2,4-D",47,31,9055.4,9176.5
2392,2392,"2,4-D",47,33,2091.7,4651.5
2393,2393,"2,4-D",47,35,3818.9,3817.6
2394,2394,"2,4-D",47,37,1135.4,1137.5
2395,2395,"2,4-D",47,39,1292.8,1293
2396,2396,"2,4-D",47,41,3567.2,3577.5
2397,2397,"2,4-D",47,43,2441.2,2501.1
2398,2398,"2,4-D",47,45,2620.5,4975.2
2399,2399,"2,4-D",47,47,3088.5,5839
2400,2400,"2,4-D",47,49,3225.2,3230.8
2401,2401,"2,4-D",47,51,7374,7576.6
2402,2402,"2,4-D",47,53,4593,6736.6
2403,2403,"2,4-D",47,55,12946.3,13095.7
2404,2404,"2,4-D",47,57,1007.5,1047.1
2405,2405,"2,4-D",47,59,2364.4,2856.2
2406,2406,"2,4-D",47,61,1100.1,1106
2407,2407,"2,4-D",47,63,613.6,825.8
2408,2408,"2,4-D",47,65,506.3,543.1
2409,2409,"2,4-D",47,67,775.5,781.3
2410,2410,"2,4-D",47,69,2222.2,3819.1
2411,2411,"2,4-D",47,71,1730.6,1766.8
2412,2412,"2,4-D",47,73,1361.5,1454
2413,2413,"2,4-D",47,75,2890.6,8315.8
2414,2414,"2,4-D",47,77,2552.1,2807.4
2415,2415,"2,4-D",47,79,3172.6,3274.1
2416,2416,"2,4-D",47,81,2254.8,2369.3
2417,2417,"2,4-D",47,83,850.8,854.7
2418,2418,"2,4-D",47,85,2237.6,2365.3
2419,2419,"2,4-D",47,87,2956.9,2957.2
2420,2420,"2,4-D",47,89,1016.9,1287.1
2421,2421,"2,4-D",47,91,493.4,533.1
2422,2422,"2,4-D",47,93,691.2,713
2423,2423,"2,4-D",47,95,1226.7,1732.2
2424,2424,"2,4-D",47,97,1547.7,3774.6
2425,2425,"2,4-D",47,99,6188,6743.2
2426,2426,"2,4-D",47,101,453.5,457.5
2427,2427,"2,4-D",47,103,11878.4,12201.2
2428,2428,"2,4-D",47,105,634.3,1125.6
2429,2429,"2,4-D",47,107,1164.5,1799.5
2430,2430,"2,4-D",47,109,1474,2020.9
2431,2431,"2,4-D",47,111,4465.4,4514.4
2432,2432,"2,4-D",47,113,2151.5,3862.5
2433,2433,"2,4-D",47,115,2038.4,2088.2
2434,2434,"2,4-D",47,117,7072.9,7191
2435,2435,"2,4-D",47,119,10623.5,10691.1
2436,2436,"2,4-D",47,121,561.2,725.2
2437,2437,"2,4-D",47,123,1088.9,1739.2
2438,2438,"2,4-D",47,125,3595.8,4305.2
2439,2439,"2,4-D",47,127,3011.9,3013.6
2440,2440,"2,4-D",47,129,1284.8,1284.7
2441,2441,"2,4-D",47,131,3773.5,6107.5
2442,2442,"2,4-D",47,133,4036.9,4036.7
2443,2443,"2,4-D",47,135,750.5,759.8
2444,2444,"2,4-D",47,137,1387.1,1392.2
2445,2445,"2,4-D",47,139,307.1,642.7
2446,2446,"2,4-D",47,141,3052.4,3087.3
2447,2447,"2,4-D",47,143,528.9,727.9
2448,2448,"2,4-D",47,145,460.5,465.3
2449,2449,"2,4-D",47,147,5757.6,7370.1
2450,2450,"2,4-D",47,149,6977,7091.6
2451,2451,"2,4-D",47,151,874.5,874.5
2452,2452,"2,4-D",47,153,1206.7,1208.5
2453,2453,"2,4-D",47,155,630,672.5
2454,2454,"2,4-D",47,157,742.9,1973.1
2455,2455,"2,4-D",47,159,6059.6,6122.7
2456,2456,"2,4-D",47,161,1203.5,1289.4
2457,2457,"2,4-D",47,163,924.3,981
2458,2458,"2,4-D",47,165,6771.2,7006.7
2459,2459,"2,4-D",47,167,1705.2,3600.8
2460,2460,"2,4-D",47,169,1878.8,1882.9
2461,2461,"2,4-D",47,171,48.2,48.2
2462,2462,"2,4-D",47,173,489.4,493.3
2463,2463,"2,4-D",47,175,1143.3,1143.3
2464,2464,"2,4-D",47,177,6494,6522
2465,2465,"2,4-D",47,179,1148.7,1409.1
2466,2466,"2,4-D",47,181,2489.9,2580.7
2467,2467,"2,4-D",47,183,3851.2,4017.8
2468,2468,"2,4-D",47,185,4740.7,4776
2469,2469,"2,4-D",47,187,5390.9,5444.3
2470,2470,"2,4-D",47,189,8587.2,8608.6
2471,2471,"2,4-D",48,1,42955.1,43340.5
2472,2472,"2,4-D",48,3,1181,1451.9
2473,2473,"2,4-D",48,5,3065.4,3105.2
2474,2474,"2,4-D",48,7,,11042.4
2475,2475,"2,4-D",48,9,5965.6,6008.9
2476,2476,"2,4-D",48,11,5685.5,5685.5
2477,2477,"2,4-D",48,13,250.7,351.9
2478,2478,"2,4-D",48,15,6123,6496.3
2479,2479,"2,4-D",48,17,6503.1,8704.6
2480,2480,"2,4-D",48,19,39.2,50.6
2481,2481,"2,4-D",48,21,6643.2,6751.2
2482,2482,"2,4-D",48,23,2471.3,2471.6
2483,2483,"2,4-D",48,25,9521.2,10374.5
2484,2484,"2,4-D",48,27,7032.5,11321.4
2485,2485,"2,4-D",48,29,5597.6,6031.7
2486,2486,"2,4-D",48,31,36.2,57.7
2487,2487,"2,4-D",48,33,1619.1,1899.5
2488,2488,"2,4-D",48,35,11775.1,11956.9
2489,2489,"2,4-D",48,37,26409.4,27629.1
2490,2490,"2,4-D",48,39,14983.2,16660
2491,2491,"2,4-D",48,41,9998.8,10515.8
2492,2492,"2,4-D",48,43,48.4,55.5
2493,2493,"2,4-D",48,45,5983.9,5987.7
2494,2494,"2,4-D",48,47,84.4,89.4
2495,2495,"2,4-D",48,49,4189.8,4346.3
2496,2496,"2,4-D",48,51,5291,6141.4
2497,2497,"2,4-D",48,53,52.9,78.7
2498,2498,"2,4-D",48,55,5100.4,5524.7
2499,2499,"2,4-D",48,57,4140.5,4228.8
2500,2500,"2,4-D",48,59,5409.8,5563
2501,2501,"2,4-D",48,61,1696.9,6992.4
2502,2502,"2,4-D",48,63,8584.1,8639.2
2503,2503,"2,4-D",48,65,14067.6,14072.8
2504,2504,"2,4-D",48,67,15296.5,15330.3
2505,2505,"2,4-D",48,69,10487.5,10495.5
2506,2506,"2,4-D",48,71,5440,6700.4
2507,2507,"2,4-D",48,73,32156.7,32415.1
2508,2508,"2,4-D",48,75,9240,9420.8
2509,2509,"2,4-D",48,77,8705.7,8759.2
2510,2510,"2,4-D",48,79,6204.5,8932.1
2511,2511,"2,4-D",48,81,1459.9,1515
2512,2512,"2,4-D",48,83,2555.7,2555.7
2513,2513,"2,4-D",48,85,5089.2,5645.3
2514,2514,"2,4-D",48,87,7522.2,8372.4
2515,2515,"2,4-D",48,89,7886.4,8593.6
2516,2516,"2,4-D",48,91,3742,3761.4
2517,2517,"2,4-D",48,93,3586,4020.2
2518,2518,"2,4-D",48,95,10019.6,10137.1
2519,2519,"2,4-D",48,97,9434,9714.8
2520,2520,"2,4-D",48,99,9758.7,10290
2521,2521,"2,4-D",48,101,3635,3781.1
2522,2522,"2,4-D",48,103,6.1,6.7
2523,2523,"2,4-D",48,105,171.4,171.4
2524,2524,"2,4-D",48,107,10341.6,11670.3
2525,2525,"2,4-D",48,109,40.8,149.3
2526,2526,"2,4-D",48,111,8957.8,8966.6
2527,2527,"2,4-D",48,113,1212.6,1420
2528,2528,"2,4-D",48,115,14555,16611.3
2529,2529,"2,4-D",48,117,19927.8,19951.7
2530,2530,"2,4-D",48,119,1987.5,3204.5
2531,2531,"2,4-D",48,121,6843.2,7197.3
2532,2532,"2,4-D",48,123,9822.4,10055.4
2533,2533,"2,4-D",48,125,3222,3847.9
2534,2534,"2,4-D",48,127,156.1,183.2
2535,2535,"2,4-D",48,129,2438,2783.8
2536,2536,"2,4-D",48,131,343.9,371
2537,2537,"2,4-D",48,133,2721.8,2980.1
2538,2538,"2,4-D",48,135,10.8,15.1
2539,2539,"2,4-D",48,137,102.4,103.1
2540,2540,"2,4-D",48,139,7676.7,10126
2541,2541,"2,4-D",48,141,4,567.1
2542,2542,"2,4-D",48,143,3406.9,3601.8
2543,2543,"2,4-D",48,145,6363.1,10633.9
2544,2544,"2,4-D",48,147,8169.5,9578
2545,2545,"2,4-D",48,149,8078.2,8593.8
2546,2546,"2,4-D",48,151,1913,1913.3
2547,2547,"2,4-D",48,153,26105.9,26109.7
2548,2548,"2,4-D",48,155,7458,7748.4
2549,2549,"2,4-D",48,157,8418.4,8756.4
2550,2550,"2,4-D",48,159,12483.2,13990.8
2551,2551,"2,4-D",48,161,14889.2,14937.4
2552,2552,"2,4-D",48,163,715.7,875.3
2553,2553,"2,4-D",48,165,12107.7,17595.6
2554,2554,"2,4-D",48,167,2262.6,2672
2555,2555,"2,4-D",48,169,2864.4,3109.4
2556,2556,"2,4-D",48,171,856,1086.4
2557,2557,"2,4-D",48,173,4482.7,4800.8
2558,2558,"2,4-D",48,175,9061.2,9248.7
2559,2559,"2,4-D",48,177,10833.6,11080
2560,2560,"2,4-D",48,179,5344.2,5345.6
2561,2561,"2,4-D",48,181,6467.2,6985.7
2562,2562,"2,4-D",48,183,4855.4,4856.4
2563,2563,"2,4-D",48,185,14060.8,14395.6
2564,2564,"2,4-D",48,187,6811.5,7726.4
2565,2565,"2,4-D",48,189,26738.4,26741.5
2566,2566,"2,4-D",48,191,8346.7,8704.1
2567,2567,"2,4-D",48,193,9163.2,9231.8
2568,2568,"2,4-D",48,195,9570.9,9570.9
2569,2569,"2,4-D",48,197,8380.1,8736.2
2570,2570,"2,4-D",48,199,1786.4,1808.5
2571,2571,"2,4-D",48,201,5628,5686.7
2572,2572,"2,4-D",48,203,20298.9,20326.7
2573,2573,"2,4-D",48,205,3719.5,3759.4
2574,2574,"2,4-D",48,207,6014.4,6014.8
2575,2575,"2,4-D",48,209,4274.5,4469.1
2576,2576,"2,4-D",48,211,769.2,776.9
2577,2577,"2,4-D",48,213,41162.3,41262.6
2578,2578,"2,4-D",48,215,1346.9,7465.1
2579,2579,"2,4-D",48,217,8661.2,13230.2
2580,2580,"2,4-D",48,219,11585,13536.3
2581,2581,"2,4-D",48,221,1312.2,1325.3
2582,2582,"2,4-D",48,223,47484,47629.8
2583,2583,"2,4-D",48,225,57833.7,62376.2
2584,2584,"2,4-D",48,227,3009.3,3106.7
2585,2585,"2,4-D",48,229,56.6,532.4
2586,2586,"2,4-D",48,231,6705.4,7659.3
2587,2587,"2,4-D",48,233,3391.6,3391.6
2588,2588,"2,4-D",48,235,306.4,320.3
2589,2589,"2,4-D",48,237,3018.5,3046.1
2590,2590,"2,4-D",48,239,10189,10763.8
2591,2591,"2,4-D",48,241,2203,2342.6
2592,2592,"2,4-D",48,243,32.3,32.6
2593,2593,"2,4-D",48,245,8470.3,10515.3
2594,2594,"2,4-D",48,247,15.5,15.8
2595,2595,"2,4-D",48,249,2491.9,2923.9
2596,2596,"2,4-D",48,251,7562.7,7859
2597,2597,"2,4-D",48,253,7042.8,7043.3
2598,2598,"2,4-D",48,255,8000,8401.9
2599,2599,"2,4-D",48,257,7633.3,8600.7
2600,2600,"2,4-D",48,259,62.7,90.9
2601,2601,"2,4-D",48,261,22.4,23.4
2602,2602,"2,4-D",48,263,970,1082.8
2603,2603,"2,4-D",48,265,89.7,117.3
2604,2604,"2,4-D",48,267,137.1,206.8
2605,2605,"2,4-D",48,269,488.5,488.5
2606,2606,"2,4-D",48,271,92.5,168.3
2607,2607,"2,4-D",48,273,436.4,9388.8
2608,2608,"2,4-D",48,275,5135.6,5135.6
2609,2609,"2,4-D",48,277,7879.6,9643.9
2610,2610,"2,4-D",48,279,9594.9,16314.2
2611,2611,"2,4-D",48,281,286.9,333.3
2612,2612,"2,4-D",48,283,500.2,534.1
2613,2613,"2,4-D",48,285,9416.2,9564.9
2614,2614,"2,4-D",48,287,5373,5407.4
2615,2615,"2,4-D",48,289,19971,20570.1
2616,2616,"2,4-D",48,291,5338.7,6051.8
2617,2617,"2,4-D",48,293,9831.7,10479.2
2618,2618,"2,4-D",48,295,2259.5,2268
2619,2619,"2,4-D",48,297,398.1,441.7
2620,2620,"2,4-D",48,299,77.9,96.2
2621,2621,"2,4-D",48,301,9.8,9.8
2622,2622,"2,4-D",48,303,11542.6,12902.3
2623,2623,"2,4-D",48,305,12084.3,13299.8
2624,2624,"2,4-D",48,307,6992.6,7194
2625,2625,"2,4-D",48,309,9040.9,13058.3
2626,2626,"2,4-D",48,311,11.9,11.9
2627,2627,"2,4-D",48,313,10540.3,10586.3
2628,2628,"2,4-D",48,315,2477.5,2477.5
2629,2629,"2,4-D",48,317,6013.7,6769.7
2630,2630,"2,4-D",48,319,112.7,292.2
2631,2631,"2,4-D",48,321,13641.1,14207.3
2632,2632,"2,4-D",48,323,123,208.7
2633,2633,"2,4-D",48,325,15429.7,16743.6
2634,2634,"2,4-D",48,327,504.2,514.8
2635,2635,"2,4-D",48,329,1124.5,1394.7
2636,2636,"2,4-D",48,331,10049.4,12353
2637,2637,"2,4-D",48,333,3075.4,3112
2638,2638,"2,4-D",48,335,1241.8,1241.8
2639,2639,"2,4-D",48,337,2722.3,2798.5
2640,2640,"2,4-D",48,339,4465.1,4542.6
2641,2641,"2,4-D",48,341,7733.8,7743.4
2642,2642,"2,4-D",48,343,10578.6,11398.3
2643,2643,"2,4-D",48,345,2397.3,2606.9
2644,2644,"2,4-D",48,347,27468.4,27610.4
2645,2645,"2,4-D",48,349,10695.4,11900
2646,2646,"2,4-D",48,351,1049.3,1050.6
2647,2647,"2,4-D",48,353,1364.1,1364.1
2648,2648,"2,4-D",48,355,2251.5,7634.8
2649,2649,"2,4-D",48,357,15131.4,15134.3
2650,2650,"2,4-D",48,359,2788,2788
2651,2651,"2,4-D",48,361,1348.4,1364.5
2652,2652,"2,4-D",48,363,3613.6,3668.5
2653,2653,"2,4-D",48,365,22045.4,22115
2654,2654,"2,4-D",48,367,2624.7,2672.9
2655,2655,"2,4-D",48,369,13224.5,13262.9
2656,2656,"2,4-D",48,371,74.2,602.1
2657,2657,"2,4-D",48,373,3677.2,4430.4
2658,2658,"2,4-D",48,375,1198,1198
2659,2659,"2,4-D",48,377,42.1,44.2
2660,2660,"2,4-D",48,379,13501.3,13513.9
2661,2661,"2,4-D",48,381,7923.3,7931.9
2662,2662,"2,4-D",48,383,3807.6,3863.5
2663,2663,"2,4-D",48,385,32.5,39.8
2664,2664,"2,4-D",48,387,47900,49581.1
2665,2665,"2,4-D",48,389,29.1,485.2
2666,2666,"2,4-D",48,391,607.5,9244.8
2667,2667,"2,4-D",48,393,976.6,976.6
2668,2668,"2,4-D",48,395,14843.6,15714.9
2669,2669,"2,4-D",48,397,808.3,816.9
2670,2670,"2,4-D",48,399,6384.5,6385.6
2671,2671,"2,4-D",48,401,32761.9,32805.1
2672,2672,"2,4-D",48,403,762.9,763.2
2673,2673,"2,4-D",48,405,1809.9,2276.4
2674,2674,"2,4-D",48,407,3319.1,3336.9
2675,2675,"2,4-D",48,409,1894,5430.1
2676,2676,"2,4-D",48,411,1431.7,1811.8
2677,2677,"2,4-D",48,413,1606.6,1639.9
2678,2678,"2,4-D",48,415,1016.4,1017
2679,2679,"2,4-D",48,417,3262.9,3315.4
2680,2680,"2,4-D",48,419,21207.1,21243.9
2681,2681,"2,4-D",48,421,11148.9,11148.9
2682,2682,"2,4-D",48,423,29416.5,29661.7
2683,2683,"2,4-D",48,425,494.2,497.6
2684,2684,"2,4-D",48,427,150,1419.6
2685,2685,"2,4-D",48,429,3158.9,3188.5
2686,2686,"2,4-D",48,431,64.4,64.4
2687,2687,"2,4-D",48,433,731.6,731.6
2688,2688,"2,4-D",48,435,97.6,97.7
2689,2689,"2,4-D",48,437,12611.7,12615.2
2690,2690,"2,4-D",48,439,2623.7,2647.1
2691,2691,"2,4-D",48,441,3035.7,3036.6
2692,2692,"2,4-D",48,443,28.1,28.1
2693,2693,"2,4-D",48,445,9428.2,12857.3
2694,2694,"2,4-D",48,447,8129.5,8239.2
2695,2695,"2,4-D",48,449,16754.3,16754.3
2696,2696,"2,4-D",48,451,16737.9,17604.3
2697,2697,"2,4-D",48,453,4021.3,4648.5
2698,2698,"2,4-D",48,455,3100.6,3107.1
2699,2699,"2,4-D",48,457,1892.8,1910.7
2700,2700,"2,4-D",48,459,21966.8,22100.8
2701,2701,"2,4-D",48,461,2224.7,2289
2702,2702,"2,4-D",48,463,4776,6470.2
2703,2703,"2,4-D",48,465,171.2,173
2704,2704,"2,4-D",48,467,41925.1,42194.5
2705,2705,"2,4-D",48,469,12436.9,12730.6
2706,2706,"2,4-D",48,471,8352.2,8550.2
2707,2707,"2,4-D",48,473,9890,11065.3
2708,2708,"2,4-D",48,475,9.9,15.8
2709,2709,"2,4-D",48,477,5798,5846.5
2710,2710,"2,4-D",48,479,51.6,53.9
2711,2711,"2,4-D",48,481,11676.6,14968.7
2712,2712,"2,4-D",48,483,2544.3,2780.4
2713,2713,"2,4-D",48,485,11969.7,12261.6
2714,2714,"2,4-D",48,487,22944,23507.9
2715,2715,"2,4-D",48,489,1655.7,6093.4
2716,2716,"2,4-D",48,491,9557.3,15555.8
2717,2717,"2,4-D",48,493,6783.3,7214.2
2718,2718,"2,4-D",48,495,13.6,14.1
2719,2719,"2,4-D",48,497,2918.2,3028.7
2720,2720,"2,4-D",48,499,23028.1,23094.1
2721,2721,"2,4-D",48,501,7077.7,9554.5
2722,2722,"2,4-D",48,503,5368.3,5491.2
2723,2723,"2,4-D",48,505,13.3,13.3
2724,2724,"2,4-D",48,507,402.3,592.8
2725,2725,"2,4-D",49,1,200.7,328.3
2726,2726,"2,4-D",49,3,6339.9,6343.8
2727,2727,"2,4-D",49,5,3339.5,3349.4
2728,2728,"2,4-D",49,7,304.1,322.7
2729,2729,"2,4-D",49,9,106.9,114.8
2730,2730,"2,4-D",49,11,169.5,169.5
2731,2731,"2,4-D",49,13,1126.5,1205.9
2732,2732,"2,4-D",49,15,364.8,409.7
2733,2733,"2,4-D",49,17,25.6,91.4
2734,2734,"2,4-D",49,19,159.1,166.3
2735,2735,"2,4-D",49,21,235.4,665
2736,2736,"2,4-D",49,23,489.6,803.2
2737,2737,"2,4-D",49,25,19,132.6
2738,2738,"2,4-D",49,27,854.7,1610.1
2739,2739,"2,4-D",49,29,596.3,596.3
2740,2740,"2,4-D",49,31,44.3,63.5
2741,2741,"2,4-D",49,33,758.8,758.8
2742,2742,"2,4-D",49,35,265.8,265.8
