arrival_id,crop_id,district_id,market_id,variety,arrival_tonnes,min_price_rs_quintal,max_price_rs_quintal,modal_price_rs_quintal,arrival_date
305,305,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
306,306,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
307,307,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
308,308,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
309,309,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
310,310,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
311,311,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
312,312,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
313,313,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
314,314,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
315,315,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
316,316,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
317,317,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
318,318,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
319,319,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
320,320,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
321,321,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
322,322,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
323,323,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
324,324,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
325,325,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
326,326,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
327,327,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
328,328,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
329,329,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
330,330,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
331,331,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
332,332,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
333,333,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
334,334,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
335,335,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
336,336,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
337,337,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
338,338,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
339,339,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
340,340,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
341,341,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
342,342,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
343,343,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
344,344,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
345,345,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
346,346,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
347,347,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
348,348,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
349,349,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
350,350,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
351,351,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
352,352,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
353,353,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
354,354,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
355,355,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
356,356,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
357,357,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
358,358,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
359,359,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
360,360,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
361,361,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
362,362,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
363,363,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
364,364,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
365,365,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
366,366,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
367,367,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
368,368,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
369,369,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
370,370,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
371,371,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
372,372,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
373,373,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
374,374,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
375,375,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
376,376,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
377,377,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
378,378,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
379,379,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
380,380,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
381,381,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
382,382,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
383,383,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
384,384,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
385,385,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
386,386,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
387,387,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
388,388,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
389,389,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
390,390,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
391,391,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
392,392,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
393,393,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
394,394,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
395,395,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
396,396,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
397,397,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
398,398,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
399,399,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
400,400,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
401,401,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
402,402,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
403,403,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
404,404,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
405,405,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
406,406,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
407,407,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
408,408,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
409,409,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
410,410,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
411,411,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
412,412,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
413,413,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
414,414,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
415,415,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
416,416,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
417,417,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
418,418,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
419,419,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
420,420,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
421,421,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
422,422,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
423,423,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
424,424,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
425,425,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
426,426,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
427,427,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
428,428,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
429,429,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
430,430,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
431,431,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
432,432,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
433,433,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
434,434,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
435,435,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
436,436,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
437,437,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
438,438,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
439,439,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
440,440,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
441,441,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
442,442,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
443,443,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
444,444,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
445,445,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
446,446,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
447,447,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
448,448,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
449,449,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
450,450,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
451,451,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
452,452,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
453,453,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
454,454,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
455,455,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
456,456,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
457,457,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
458,458,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
459,459,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
460,460,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
461,461,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
462,462,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
463,463,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
464,464,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
465,465,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
466,466,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
467,467,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
468,468,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
469,469,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
470,470,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
471,471,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
472,472,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
473,473,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
474,474,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
475,475,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
476,476,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
477,477,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
478,478,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
479,479,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
480,480,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
481,481,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
482,482,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
483,483,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
484,484,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
485,485,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
486,486,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
487,487,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
488,488,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
489,489,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
490,490,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
491,491,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
492,492,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
493,493,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
494,494,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
495,495,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
496,496,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
497,497,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
498,498,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
499,499,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
500,500,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
501,501,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
502,502,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
503,503,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
504,504,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
505,505,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
506,506,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
507,507,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
508,508,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
509,509,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
510,510,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
511,511,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
512,512,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
513,513,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
514,514,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
515,515,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
516,516,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
517,517,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
518,518,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
519,519,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
520,520,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
521,521,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
522,522,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
523,523,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
524,524,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
525,525,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
526,526,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
527,527,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
528,528,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
529,529,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
530,530,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
531,531,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
532,532,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
533,533,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
534,534,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
535,535,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
536,536,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
537,537,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
538,538,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
539,539,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
540,540,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
541,541,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
542,542,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
543,543,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
544,544,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
545,545,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
546,546,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
547,547,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
548,548,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
549,549,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
550,550,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
551,551,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
552,552,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
553,553,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
554,554,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
555,555,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
556,556,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
557,557,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
558,558,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
559,559,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
560,560,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
561,561,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
562,562,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
563,563,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
564,564,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
565,565,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
566,566,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
567,567,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
568,568,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
569,569,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
570,570,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
571,571,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
572,572,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
573,573,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
574,574,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
575,575,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
576,576,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
577,577,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
578,578,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
579,579,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
580,580,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
581,581,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
582,582,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
583,583,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
584,584,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
585,585,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
586,586,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
587,587,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
588,588,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
589,589,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
590,590,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
591,591,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
592,592,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
593,593,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
594,594,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
595,595,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
596,596,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
597,597,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
598,598,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
599,599,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
600,600,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
601,601,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
602,602,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
603,603,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
604,604,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
605,605,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
606,606,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
607,607,Hyderabad,Erragadda(Rythu Bazar),Other,3,2300,2300,2300,7/13/2022
608,608,Ranga Reddy,Mehndipatnam(Rythu Bazar),Other,0.4,2300,2300,2300,7/13/2022
609,609,Surat,Surat,Other,1.5,4000,7500,5750,7/13/2022
610,610,Sonipat,Ganaur,Yam (Ratalu),0.45,2500,3000,2800,7/13/2022
