record_id,crop_id,district_id,soil_ph,soil_moisture,temperature_c,rainfall_mm,fertilizer_used,pesticide_usage,crop_yield,sustainability_score
258,258,258,7.048023593,11.06110774,20.87121426,147.4136634,154.1475,15.82648937,7.666753087,26.1842609
259,259,259,5.750602162,16.24451627,30.45259832,111.0981588,60.00424224,9.703567804,7.634127914,43.58880862
260,260,260,6.007742561,22.43934963,18.90177254,230.5789912,107.6779954,6.112941895,6.331718194,79.25883272
261,261,261,6.82669821,45.64583417,31.5385179,137.1555379,140.8891763,3.387062289,8.872615834,6.894286661
262,262,262,6.673662816,10.67242524,26.44260756,95.81184004,130.4008703,5.731712835,9.370245595,50.52977437
263,263,263,6.89547473,24.73882276,26.37668717,89.57940098,128.9055896,15.0502552,6.918512957,49.58277104
264,264,264,5.567876371,27.75237185,21.78641026,255.3673664,74.92590821,6.811578435,7.576648216,57.73153815
265,265,265,6.093556833,47.33885332,30.65357738,187.5540986,86.86626153,5.194334816,6.940863222,58.26779416
266,266,266,6.61108498,15.92024999,24.57174097,79.73253938,74.7821712,16.50208851,2.505333722,24.14137805
267,267,267,6.504870934,16.41685253,28.34669981,246.7014451,86.75503716,3.920209196,5.161572324,86.01169257
268,268,268,5.614923569,41.995479,16.03618756,117.8175703,152.2984335,19.14978225,9.618895155,11.28352251
269,269,269,7.4000658,40.56142981,34.81211979,267.8191833,186.4179569,17.78611508,9.503738324,64.13399922
270,270,270,7.073177523,22.11501226,25.22867548,166.8132744,95.56242717,16.82661527,9.526103089,49.39780876
271,271,271,7.491054416,38.26957435,26.61205697,88.61811524,139.5135337,16.6491533,7.173399441,42.92144956
272,272,272,6.203163904,40.22425404,30.87066241,167.0267338,169.4848037,9.815484526,5.205956863,75.49903292
273,273,273,6.799047097,17.02400187,19.97544095,186.4621262,121.0123082,12.01731287,8.156684086,67.60457449
274,274,274,5.923492584,20.65671906,17.96872659,155.143288,85.6926625,4.527091014,7.620390399,15.63270442
275,275,275,7.456548069,33.86137257,21.10289137,286.5993572,63.92533448,8.444030994,6.436741833,87.71098321
276,276,276,6.068550768,10.26129802,30.93902874,66.16060265,193.7111696,13.13374331,5.633658557,67.39155064
277,277,277,6.40541158,47.02629272,19.52900827,267.5223245,147.2387556,16.6960745,4.036912809,9.611961818
278,278,278,6.326339879,37.26541159,15.66356297,116.0506154,181.1528959,9.496151471,5.521750969,18.28010479
279,279,279,6.63469144,35.79113481,23.57664778,127.2379288,191.2409437,4.07193773,3.460693329,97.95074152
280,280,280,6.106341009,20.28524549,16.77553972,221.8732119,160.7572404,15.3084188,9.406921264,40.67768997
281,281,281,7.024617121,34.16226868,31.31710731,211.6855044,122.2956129,13.84330252,7.010694892,44.48704051
282,282,282,5.930313885,20.69722667,24.57618236,132.737087,79.80830663,10.54896819,4.894789714,91.8543006
283,283,283,6.642995014,16.61637213,34.18001649,244.5662974,58.11856571,3.073835126,2.543199707,81.13341301
284,284,284,5.995411348,18.06781249,25.70957374,122.3366872,110.3396856,19.44184031,4.242400591,11.86012089
285,285,285,5.691618421,37.90640333,17.41694463,98.09622231,120.8313552,16.67088566,5.475359066,58.38361987
286,286,286,7.126704973,17.69844114,26.39236158,168.8595585,148.165443,18.98637361,7.676156136,0.64667259
287,287,287,7.303557469,32.94893747,27.36847849,177.0915786,104.2381001,18.37933304,4.075390245,84.5969913
288,288,288,6.791686053,20.92375092,15.35010863,71.95076279,133.0897861,4.588919112,6.890932156,29.01184324
289,289,289,6.07096518,25.79503988,23.46263612,87.01330156,125.7568828,5.93004743,4.737047727,79.86479495
290,290,290,6.969817285,30.05634237,26.25719826,254.6560584,124.5426963,3.687885165,3.328568912,0.032184107
291,291,291,5.615271054,41.27550437,24.78875921,295.8970615,69.1606072,19.71785865,9.320385009,28.70929067
292,292,292,5.859001259,36.59866376,20.35223546,234.5072215,195.5195478,18.44567883,2.968482908,41.41357332
293,293,293,7.024722056,36.97192259,24.41154963,224.4911785,137.4861815,13.56748171,9.424950383,75.9894091
294,294,294,7.178748172,23.87083046,30.95876482,205.0473166,62.07457444,12.09326305,6.300400947,45.01262117
295,295,295,7.328716485,20.56754512,17.3403171,200.5812432,60.52489582,14.41618663,8.735742084,34.79643009
296,296,296,6.239269488,23.99778822,32.67070132,202.8436399,160.3553587,1.061220313,5.425758639,15.20444884
297,297,297,6.747852347,18.55964618,32.31292683,139.1268212,148.8730311,16.22842621,1.189372738,88.21150393
298,298,298,6.19056116,46.8180422,29.59093368,106.5955711,167.0803573,17.86593754,2.014787745,89.33209027
299,299,299,7.144681828,34.22523954,22.89098955,181.372333,151.4109087,4.917716825,5.964310994,68.80256092
300,300,300,6.761744283,46.17784112,32.81585635,198.6324798,184.6681233,8.30638195,4.108313614,8.731920498
301,301,301,5.906492205,31.14632599,26.80127294,238.4879937,133.8895193,7.457890378,2.896729998,89.14372009
302,302,302,6.931986451,15.01313181,28.7520797,191.3369399,119.5200789,6.048548263,1.333035583,41.76285801
303,303,303,6.955028278,48.66335042,16.43525187,142.7639246,196.0497794,8.707241002,9.245900022,46.41774001
304,304,304,5.830750565,36.15507324,31.9765178,65.36485257,68.71952396,6.366514993,4.291049144,39.61120921
305,305,305,6.469720269,42.7184464,20.87748738,123.7185796,153.7745351,10.37411279,2.618576099,50.42493568
306,306,306,5.747233548,23.0613159,23.65539784,167.9410525,146.3688806,7.515907586,3.838967877,46.18949142
307,307,307,6.548367567,27.33065943,15.41437392,138.784862,185.2881746,7.124354967,8.273516309,38.85830019
308,308,308,5.557521109,41.4900993,20.88584347,289.2819398,105.7033222,14.8895066,5.776001455,31.40519641
309,309,309,6.919032284,40.18353311,28.81987685,173.1115953,143.7022414,15.71846725,9.924964209,97.0593642
310,310,310,6.214239013,10.90189913,29.76433983,108.2424601,130.1750839,1.550479599,4.364183646,92.45016587
311,311,311,6.889231819,47.76867291,31.06521111,177.0463999,158.1374079,8.679228856,6.207556198,24.46486547
312,312,312,7.036268312,49.17982117,15.46955366,199.2458147,189.9262821,8.42305805,9.7331419,95.86115899
313,313,313,5.901964353,49.82755716,19.89056149,147.4869602,95.31870477,3.01453647,6.016243186,41.27609837
314,314,314,7.007128146,41.20767655,24.21293602,157.084487,172.2970029,18.5579347,9.178173494,87.49455685
315,315,315,7.219219748,41.30508554,25.45232918,279.1044144,128.2478113,9.195652785,6.331619514,98.65035628
316,316,316,6.245190442,17.12122629,18.71440688,221.6034642,172.1675478,5.523554772,1.298346348,63.96704539
317,317,317,7.127750803,18.22371813,33.31992927,139.1779274,88.83583625,9.79448959,5.680135808,42.9365318
318,318,318,6.711976207,10.54010925,24.13796483,298.6730656,60.96795081,1.432628997,4.769883949,9.364915594
319,319,319,5.697767732,15.13384742,20.88884408,109.2512489,154.3910921,10.8010303,3.961211171,26.33174695
320,320,320,5.540483428,42.61753557,17.10936435,137.7623895,74.30431518,4.710428402,4.918837921,58.34715093
321,321,321,6.038444535,23.53837905,34.67120042,295.2267096,57.78213921,7.769094095,2.789543017,5.392512571
322,322,322,7.091816349,24.16032678,29.11497686,284.9264312,151.0388825,4.276830977,3.605540448,89.00117881
323,323,323,6.025423731,20.83258464,21.94848039,185.5075769,141.335353,6.786777996,5.90682248,89.23703044
324,324,324,6.432020804,17.78340852,24.71422355,296.5813232,113.1653572,15.8464119,5.244105648,73.53331717
325,325,325,7.216942691,14.2791119,19.20141996,297.1881428,155.2251003,11.76696183,4.030349448,19.58188453
326,326,326,7.249117331,23.13592818,34.34971302,80.02185643,154.1203721,7.221720699,7.805404328,34.36053558
327,327,327,6.395973336,35.50029115,17.03185445,124.075402,82.63539864,8.463248143,6.174882095,5.588340339
328,328,328,7.448415027,13.05535269,32.97490534,73.57485361,148.4910093,5.149027295,5.160619866,62.77879868
329,329,329,5.722934452,39.62486945,23.5996307,159.8256716,199.6160759,8.644784568,2.649170551,30.98494409
330,330,330,7.249002888,41.55032886,16.13054782,136.6963906,105.6009588,5.390335152,9.317151931,0.858931919
331,331,331,5.929074273,26.36746534,33.23230035,209.7997101,86.30590053,19.36340581,5.595453788,68.43521475
332,332,332,6.757228909,13.63386515,31.04191641,69.56695365,133.2348815,17.53773269,7.008807024,47.16197975
333,333,333,5.639244413,26.45854405,33.27663893,127.146954,159.4344973,6.81876217,2.720011058,61.85633415
334,334,334,6.636158574,45.90322374,23.76171489,281.9462383,190.9922378,2.116249772,8.369312518,40.38627866
335,335,335,5.510127273,38.03718654,31.67447557,168.015034,126.9763568,5.189958758,3.986431433,42.58136559
336,336,336,7.20958021,22.31265835,25.56883132,145.684953,191.0935049,14.17679117,3.466976905,99.26600788
337,337,337,6.081896088,33.7853529,31.07613214,288.4486179,166.684284,15.8363265,4.827588933,49.7582189
338,338,338,6.457621142,37.41862597,21.76172316,229.2229512,106.8708324,7.283805166,9.167554195,55.62081248
339,339,339,6.180520717,14.58196513,20.00194403,140.4821967,171.7409361,11.46281902,2.840062386,73.68642856
340,340,340,6.943583456,36.18046617,24.68216853,214.0184095,66.23459724,8.957519727,4.062264285,9.732949153
341,341,341,5.942557853,15.92587019,20.34870866,175.9070702,121.6936735,5.414653712,8.80399473,65.56679298
342,342,342,5.624477887,39.19072707,15.84729312,295.2589754,179.8086027,6.889254501,3.183292984,19.03314022
343,343,343,6.755972663,43.89850546,25.58107322,235.245657,116.1410849,19.29492192,6.237731598,85.41452694
344,344,344,7.107138556,31.33442655,25.25351935,54.02379896,189.9977928,18.72236342,8.343757793,62.97003182
345,345,345,6.936255076,41.79446039,21.15118758,107.5214286,97.05198807,5.803105231,7.83635183,57.90022178
346,346,346,5.520495407,46.77861427,21.00644831,290.9154164,80.81272429,19.23845925,3.188434618,24.7471883
347,347,347,7.159691184,40.33587519,31.43166067,100.5410988,90.55539171,17.5134586,6.840120479,41.47830581
348,348,348,6.143479911,19.93334201,18.13696008,204.8289105,185.8181792,3.711985441,3.788691294,41.24004866
349,349,349,6.505016407,34.80138665,25.94076183,262.2501783,122.3549697,11.29461321,2.238312852,65.73770737
350,350,350,5.903430905,22.84075969,22.2563356,251.0980584,73.90563112,9.960705726,3.24879546,78.20602647
351,351,351,7.452766694,43.81243159,18.11262602,263.9225992,174.3013637,16.33525388,8.025918769,16.11593881
352,352,352,6.320955091,25.56855231,21.70539352,148.3136964,123.2844668,17.85767973,3.982286585,63.78505555
353,353,353,6.449762597,47.43460576,31.55998597,161.0235292,91.09727984,5.136466261,2.478399291,56.47983737
354,354,354,7.14205624,32.3542205,15.46154449,70.49851877,199.2679345,1.541936159,5.980794854,62.42856909
355,355,355,6.876322872,44.2333743,24.0859701,234.3089359,179.4832985,3.950595048,9.207824672,16.75561404
356,356,356,6.598608753,15.66632859,28.93201485,291.8430885,182.2395349,3.111615433,4.990687059,7.101173007
357,357,357,7.138070325,40.76740746,31.19719395,217.7435267,146.4444599,16.70907787,3.345546004,94.07460646
358,358,358,6.132877092,49.04586326,24.80382086,139.5178337,90.77343224,15.43781075,7.003586619,62.14568035
359,359,359,6.605223071,18.43362526,31.04255503,278.4434377,113.7607597,3.386643296,4.443291057,0.091220107
360,360,360,6.718738652,49.59619875,31.11184532,137.0034485,95.05340777,4.240284711,2.468911905,90.64704846
361,361,361,7.136417294,41.40378299,19.43993182,207.1286837,197.5787549,19.47580366,2.285527276,18.64120102
362,362,362,7.269314897,17.32660876,33.57926786,187.5782895,65.46266048,16.70589049,9.080568749,74.58710789
363,363,363,5.886793234,30.12203152,30.75620163,114.9955568,137.815643,3.844929549,1.528487125,26.80554437
364,364,364,6.478833343,12.66932618,24.5157656,99.09898305,143.6017459,19.21952545,1.646131824,50.43817187
365,365,365,5.628907802,34.28157379,33.87696833,223.3240245,129.0070247,2.228669723,8.440688086,12.02915942
366,366,366,6.959510947,45.65590818,30.84907793,268.4120678,116.546478,18.73027433,7.916069283,50.70657452
367,367,367,6.568581354,19.84272545,26.51596471,238.7858784,140.0354748,2.635501417,5.296350097,75.87778247
368,368,368,6.854144687,45.51682884,24.08169338,131.1841689,175.5890875,17.56919133,3.114387531,20.60949228
369,369,369,7.015940962,26.63273697,29.19338281,279.5076053,110.6478779,18.38597211,9.315145434,93.96346985
370,370,370,5.531334171,34.96947884,15.89243929,115.4668597,187.8760397,17.02182522,7.409971851,20.77059124
371,371,371,6.93751198,16.58093562,15.15740525,125.4204254,170.7122083,18.49489363,2.99320996,56.05462485
372,372,372,6.145402778,16.13128348,15.41737412,138.3578318,140.2204862,3.183460762,6.498411702,25.70406888
373,373,373,6.186194465,29.24796812,31.40236837,73.24051376,94.0595314,12.47293815,5.911048817,92.3790839
374,374,374,7.387903096,39.13611298,30.53944597,197.8903803,147.1398186,13.27092328,2.445852776,90.72767056
375,375,375,5.594580306,37.92532507,32.3544392,136.4216445,152.2956864,10.31059224,8.510213316,29.87609388
376,376,376,6.960911948,21.73361463,27.09419023,71.34679029,176.8038266,12.66330965,4.71080614,95.29977623
377,377,377,5.982364561,23.10875123,25.29023143,73.42346607,87.48285464,17.98397253,8.426282208,29.39563852
378,378,378,6.990065268,27.75129664,26.9768489,289.2354753,176.0618777,4.744790816,1.413283462,15.8588469
379,379,379,7.235361819,23.52796201,16.12212284,283.4924174,106.6324569,8.689837301,2.576768592,81.61449206
380,380,380,7.122312335,25.94883992,32.26932894,226.3766821,61.44556371,5.88693301,4.253721472,97.93467064
381,381,381,6.649489427,33.27699053,20.08636017,192.3408177,120.6146393,8.410429632,9.18409575,4.805414242
382,382,382,6.925938882,46.50298983,30.44137293,122.0207203,61.30627436,19.93643555,4.044400044,98.16798782
383,383,383,6.585795528,15.7180077,27.96253532,259.3374911,90.62725918,1.600198978,2.150448368,96.55179816
384,384,384,7.079121382,49.34871515,28.00664771,175.7190811,162.9560554,14.89473544,2.45487013,10.40703509
385,385,385,6.425913313,16.07198375,16.64294039,220.3258862,167.8943202,17.59345623,9.974820671,67.13679643
386,386,386,6.448341411,40.39444753,24.16351838,291.1479522,191.1869367,12.24151399,7.323124599,10.40983289
387,387,387,5.576025124,47.45386895,26.55861495,57.57305713,148.6019071,12.21807888,7.111514472,11.24297148
388,388,388,6.514589968,28.72876578,30.54141847,199.0660113,191.2753814,1.771478902,3.920953573,86.35820987
389,389,389,6.800784537,24.59190417,29.60135452,71.07763283,111.4204069,10.29445217,4.541356249,62.24299052
390,390,390,5.718711905,21.63461529,17.12667454,87.63960082,146.3253021,12.60463547,7.328269501,27.61503755
391,391,391,6.467171108,10.57766287,17.52225379,231.8910034,94.06486536,3.621210199,4.318282274,51.32455825
392,392,392,7.274276467,26.91813056,32.63304269,171.6530529,190.6777036,12.71130691,8.368217103,68.53847837
393,393,393,5.754796378,26.36195998,18.1255545,174.5299475,185.9650673,8.675416458,8.106640252,17.92588455
394,394,394,6.234053827,18.98216554,16.06798516,271.5187487,54.9270994,4.646337272,7.382150332,8.729426248
395,395,395,6.295197917,21.31128269,22.70779961,82.61606375,125.5323283,18.03499002,8.817501646,60.31835686
396,396,396,5.625088139,35.38163009,28.74171016,193.0627403,190.6956424,14.58927765,3.946113405,31.93546424
397,397,397,7.243245116,46.8758378,33.81614734,266.6433705,109.8666607,2.744785791,7.231950997,53.65009454
398,398,398,6.550487081,25.34674596,25.49644118,75.66348054,96.85205327,12.00169543,8.518744902,33.42069822
399,399,399,6.368420319,13.68896948,30.61348668,192.8544577,54.30645535,18.36728897,9.074150179,60.8120401
400,400,400,7.400508883,11.52423772,17.75150362,172.2900688,101.3150933,15.74969124,3.773052944,90.11605448
401,401,401,6.608783797,42.54224897,18.56222372,163.5040608,137.3490449,1.111536721,3.896526596,73.63664213
402,402,402,6.6846414,48.7086796,18.59361689,134.8645967,101.9871193,8.973095934,2.887546343,99.27969352
403,403,403,5.804591883,24.69586568,24.38596235,262.2587588,82.23497302,13.07608175,4.748725012,65.27742907
404,404,404,5.931308298,35.48558425,16.19609625,159.1784701,58.89763574,8.055475721,6.092339507,24.39271467
405,405,405,6.670877697,37.32076095,26.84572359,101.2232731,131.928755,14.19935901,8.988810201,2.906681315
406,406,406,7.325399468,33.97383885,17.0881353,247.7679038,64.64089727,6.579352351,2.440281831,25.91877097
407,407,407,5.537840477,44.77122127,24.00842253,104.2631218,130.589053,17.80805383,8.757515896,81.61756752
408,408,408,6.409693007,46.66387316,16.37261795,232.3721946,178.5710491,17.41709091,2.029462159,26.01799169
409,409,409,6.386617339,20.18994353,24.19713387,146.2339174,133.1263248,4.733055339,7.696486963,71.05727615
410,410,410,5.744360606,38.06522144,26.90525827,269.4258907,75.84185293,16.69852676,8.454109796,32.05228033
411,411,411,6.068297148,33.21189406,22.35830543,273.3336023,124.5284809,12.93256372,2.983538199,45.19396726
412,412,412,7.184988947,37.39052714,20.81755704,216.0510121,66.15346389,15.97341762,6.84658937,93.99047172
413,413,413,6.885444843,15.4729048,16.01472335,288.2574098,64.79151018,3.271188878,6.853650128,12.55681667
414,414,414,6.865783725,14.4239268,23.23940484,68.85486926,50.58406707,17.60278395,4.974350438,91.78449795
415,415,415,5.692900103,12.24182914,28.25397664,264.1709296,72.221547,19.07285335,6.341110402,57.94641835
416,416,416,6.071528344,46.13611465,18.81024298,130.2843514,188.1545032,15.84445572,9.5229287,45.66316559
417,417,417,6.987218413,22.63816331,27.74829561,198.0802784,114.785099,14.83085109,3.262190503,8.593060863
418,418,418,5.66290298,24.02345855,32.28916082,66.73715255,154.1064176,11.62176638,5.419237892,50.47523892
